,USER,SCORE,REVIEW
344,lyn,5,커피는 좀 신맛이강한데 빵은 다 예쁘고 맛잇어요
345,하루,5,사장님 친절하시고 음료도 맛있어요 아포가토 아이스크림 엄청 진해요!
346,형돈아형돈좀,4,존맛탱
347,kwonaa,5,빵도 종류많고 맛도 굳굳
348,시골,5,#슈모아#당근케이크#퀸아망#존맛
349,지쏭바레,5,그냥굿
350,지 연,5,빵 맛있구 분위기도 좋아요
351,콩콩이 콩콩,5,분위기 끝판왕 카페
352,YUN JI YEON,3.5,빵이 가격대비 저렴하고 맛나요 커피는 브루잉커피 에티오피아 맛있어요
353,하하b,4,"#성수동카페#앙버터#퀸아망

아메리카노는 다소 산미가 있음

요즘 핫한 퀸아망
은은한 버터향, 캐러맬라이즈드된 달달함을
한겹한겹 뜯어먹는 재미가 있다
먹기 좋게 자른 앙버터도 기본이상

그 외 미니당근이 박혀있는 귀여운 당근케익
바나나 모양의 바나나 빵
지역특산물을 활용한 잼이 들어간 스콘
눈앞에서 품절된 스모어
궁금한 빵이 여럿

다만 신상으로 밀고있는 크림라떼(7,000)는
그 양에 비해 너무한 가격이라 패스

입구, 2층 사진찍을만한 스팟있음!"
354,Vz,4,"캐러멜 얼그레이. 얼그레이티의 맛이 확 나서 좋았다. 달콤쌉싸름한 맛의 결정체. 마켓오 브라우니보다 1.5배 맛있는 브라우니! 냉장보관하는 쪽에 가면 있는데 초코를 좋아하는 나에게는 생초콜렛만큼이나 사랑하는 디저트. 퀸 아망. 가로수길 어느 빵집에서 먹었던 퀸 아망보다 2,3배는 크고 더 바삭했다. 맛은 좋았는데 너무 커서 어떻게 먹어야할까 고민도 했다. 그래도 만족. 리자몽 은 내 취향의 맛이 아니었다. 조금 약한 느낌."
355,원피스,3,날씨때문이었는지 내부 공기가 쾌적하지 않았음. 커피는 쏘쏘 빵은 오케이.
356,osm****,3.5,빵덕후는 행복합니당
357,비타민,5,맛있어요
358,비타민,5,분위기 좋은 성수 커피숌
359,82j****,5,맛있어용
360,jaeh2,5,너무 애쁘고 맛있어요~~
361,hoy5575,5,"레귤러 커피 맛있구요, 앙버터도 존맛탱 입니다!"
362,도쿄바나나,5,쑥 앙버터 핵존맛 너무 맛있어요 ♥️ 바쁜데도 직원들 다 친절하고 사람많아서 오늘 못앉을 뻔 했는데 성공해서 기뻐요
363,breezebomb,4,크림 크루아상 맛있어요~
364,히람,5,인생스콘맛집~~ 여자친구가 너무 좋아하네요!!!
365,시작,5,루프탑에서 먹으면 기분 전환도 되고 좋아요
366,가즈아,3,비싸고 의자불편하고 ㅠㅠ
367,쀼,5,분위기좋아요
368,빵내노,4,카페 예뻐요. 빵도 종류별로 많아요.
369,하잇,5,친절하시고 맛나요~
370,etoile,5,빵 맛있어서 자주와요
371,탐탐,5,추천해주신 화이트 스트롱 베이비 아이스로 먹었는데 취저였어요 👍🏻
372,Lacey,5,맛집입니다
373,Lacey,5,여자친구가 좋아해요♡
374,탐탐,5,"전체적으로 빵이 다 맛있어요 앞으로 자주 찾을거 같네요 ☺️ 퀸아망, 브라우니 사랑합니다 ❤️ 아, 이곳을 알려준 제 여자친구도 무한 사랑 😚"
375,탐탐,4,여자친구가 점타에 짬내서 레몬 파운드 케이크를 사다줬어요😭 맛있었어요☺️
376,Lacey,4,직원분이 친절하세요!
377,sunny,5,원두도 좋아요
378,sunny,5,"커피, 디저트 굿굿"
379,HB연필,3,주차 공간 있어서 좋음. 빵 종류 많음. 맛은 보통이에요~ 커피 괜찮아여.
380,달룡,4,분위기 좋고 빵도 맛있네요.
381,예예,5,분위기가 너무 좋고 빵이 이뻐요^^
382,tt,5,뉴트로크림라떼?존맛
383,hmj****,4,스콘맛집!! 가게도 이쁘고 커피도 굿입니다. 힙해서 분위기있게 놀다가기 좋아요 ~
384,zzz****,4,멜팅콘라떼 퀸아망 맛있어요
385,dkfnwudk,4,커피도 맛있고 빵도 맛있는 곳 매장도 스타일리시하고 이층도 있어여! 추천합니당!
386,미라,4,뉴트로크림라떼 맛있네요. 빵은 개인적으로 괜찮다 정도였는데 앙버터 먹다보니 자꾸 손이 가네요^^;
387,미키마우스,5,바닐라라떼 존맛 빵도최고
388,러블리히블리,5,"빵, 커피 둘다 맛있어요. 직원분들도 항상 친절🙂"
389,오늘하루도,5,빵 종류도 많고 맛있는것도 많아요 ㅎ공간도 탁트일만큼 넓어서 좋더라구요 커피는 맛은 보통 양은 많아요!
390,쏘염,3,아메리카노랑 빵의 조화 굿
391,Mooooni,5,짱 맛있어요!!!
392,이제이커피,5,좋아여
393,푸른생각,4,커피맛 짱
394,heh****,5,굿
395,son****,4,빵 커피 짱짱맛
396,복숭아,5,분위기 좋고 커피도 맛있네여 산미가 살짝 도는 커피예여
397,미터,5,테이블 간격 넓고 편해요 좋습니다
398,rao****,4,북적북적하다.
399,영이의결심,5,산미없는 아이스 아메리카노 너무 제 서타일. 빵도 맛있어요
400,쏘염,3,아메리카노랑 빵의 조화 굿
401,Mooooni,5,짱 맛있어요!!!
402,이제이커피,5,좋아여
403,푸른생각,4,커피맛 짱
404,heh****,5,굿
405,son****,4,빵 커피 짱짱맛
406,복숭아,5,분위기 좋고 커피도 맛있네여 산미가 살짝 도는 커피예여
407,미터,5,테이블 간격 넓고 편해요 좋습니다
408,rao****,4,북적북적하다.
409,영이의결심,5,산미없는 아이스 아메리카노 너무 제 서타일. 빵도 맛있어요
410,로스트,5,맛있어요
411,랄랑랑,5,늘친절하고 베이커리 커피 다 맛있음 강추
412,띤또용,5,빵맛있어요 의자가좀 불편해요
413,moris83,5,#성수동카페 분위기 좋은 디저트 카페 특이한 케이크 많아요
414,안녕,5,쿠키 맛있어요~ 분위기 좋아요ㅎ
415,lovethevibe,5,카페 분위기 최고
416,민자,4,귀여운 빵들이 많아요 직원분들 넘 친절하시네요~
417,쿠쿠키,4.5,좋습니다좋아요좋아요
418,Elon,5,#분위기#맛#애정하는빵집
419,muslinT,4,빵도 맛있고 커피는 더 맛있어요
420,일오구,4,넓네용
421,허똘끼,5,사람많지만 커피는 맛있음
422,서영이,5,카페 분위기는 물론이며 직원분들께서 짱짱 친절하시답니다~ 무엇보다 커피와 빵이 진짜 맛있어요! 특히 쑥 앙버터♥️♥️
423,qwerty00,5,아 분우기ㅣ 진짜 좋아요 귯
424,랄라,5,빵이 너무 맛있어요
425,잘풀리는집,4,분위기 좋고 빵이 맛있어요!
426,rainy12,5,"맛있는 디저트와 커피 에다가 오전, 오후로 나누워 이벤트를 해서 너무 좋은 시간을 보내고 왔습니다^^"
427,cag****,5,디저트류 맛있고다양해요
428,링크,5,분위기 좋고 깔끔한 곳
429,칵투스,3,커피가 그냥 그랬음 ㅠ 빵은 그럭저럭!
430,rhdiddl,4,친절하시고 음료 메뉴가 다른 카페에 없는 시그니처가 많아서 좋아요! 그리고 크림크로와상 진짜 맛있으니까 꼭 드세요!
431,민브롱,4,마감시간에 갔는데도 직원분들 친절하시고 매장 깨끗해요~빵도 담백하고 맛나네요! 마감이라 빵이 별로 없었지만 마감세일을 하네요! 제가 시킨건 레트로라떼와 쑥 앙버터에요 쑥처돌이라 맛이 강하지 않아서 약간 속상했지만 씹다보면 은은히 나요 라떼는 달고나가 녹으면서 달아지는데 정말 달아요~
432,seung,5,공간 넓고 음료와 빵 모두 맛있어요!!
433,ASHELY,3,케익 맛있어요 ~
434,ama****,5,특히 스콘은 꼭 드세요...너무맛있음! 커피는 산미가 강한편이고 샷은 하나만 들어가서 진한커피 못드시는 분들에겐 좋을 듯 해요! 포토스팟이 있어요~
435,아기돼지오월이,5,유명
436,ASHELY,5,점심시간에 방문시 오늘의 커피 1+1으로 제공 합니다 ~
437,무엇이든,4,블로거가 극찬해서 갔는데 요즘 유행타는 성수동 분위기 좋은 그런 카페였어요. 맛은 이 가격에 어디서나 먹을 수 있는 맛.
438,숲의정령,3,"당근케이크는 괜찮은데, 음료는 시럽맛이 너무 강해요."
