,USER,SCORE,REVIEW
187,임뚜,5,잠봉뵈르 맛있어용 담날 먹어도 핵존맛 턱관절좋으신분들만 드세용 턱이 조큼 아파요 ㅋㅋ 성수 놀러오는 친구 맨날 예약해서 사들려보냅니당 ㅎ
188,JJ,5,친절해요 맛있었어요✨ 멀지만 또 갈게요🏃🏻‍♀️
189,coco,5,친절하시구 크로플이맛있어요. 네이버예약 서비스 덕분에 먹을수있었는데! 자주애용할게요
190,앨크,5,항상 맛있어요오
191,수지닝,5,"좋았어요, 다른 빵 겟하러 또 갈게요:)"
192,이라이자,4,맛있는 빵 🍞🥐🥖
193,algp4857,5,친절하시고... 무엇보다 맛있음😗 또 방문예정
194,타임투제이디,3.5,가격은 조금 있지만 빵 진짜 맛있어요 엄청 겉바속촉
195,Rettich,4,무난해요. 가게 예쁩니다. 바게트는 단단한 부분이 안쪽까지 깊어서 전체적으로 바스라지는 느낌이었습니다. 잠봉에 햄은 앞에만 있더라구요. 안쪽은 버터 바게트 처럼 먹었습니다. 비쥬얼은 압승이고 맛은 나쁘지는 않은 정도 입니다. 오픈한지 얼마안되고 가서 그런것 같기도 해서 나중에 한 번 다시 가보려구요
196,sycm0329,5,잠봉뵈르 처음 먹어봤는데 맛있어요!! 가격이 아깝지 않아요 포장도 깔끔합니다!
197,dldlscjf6025,5,"이 집은 크라상 종류, 특히 잠봉뵈르는 예약없이는 없어서 못먹습니다!! 잠봉이 전혀 짜지않아 너어무 좋아요ㅠㅠㅠ 잠봉도 맛있지만 바게트 자체도 맛있어서 따로 플레인바게트도 사먹어봐야겠어요!"
198,워니,4,무화과깜빠뉴 맛있어요 !!! 건강한맛인데 맛도 있어요 굿
199,ykchoi,5,잠봉뵈르가 특히 괜찮았어요 다만 햄이 짠편이 아니라 버터와 함께 먹으니 다 먹은 뒤 조금 느끼했어요
200,mi amor,5,"잠봉 역시 맛있고, 친절하십니다^^"
201,wus****,4.5,스콘 맛있어요!
202,aga****,5,잠봉뵈르 빨미까레 모두 맛있습니다.
203,Belle,5,포장도 딱 정성ㄱㅏ득 해주시고 ㅠ 빨미까레 먹고싶어서 예약했는데 진심 너무 맛있었어요 크로플은 꿀이 발렷는지 진짜 최고... 밤식빵도 나쁘지 않았답니다 >< 서비스에 갬동 맛에 한번 더 갬동...👍👍
204,anso55,3.5,저는 바게뜨를 구입 했는데~ 제가 원한 바게뜨 예요~~
205,권병민,5,엄청 맛나요
206,lil****,5,잠봉 그리고 맛있는 빵 많아요
207,쵸코바,5,"휘낭시에는 그냥 맛있고, 크로핀 진~~짜 맛있어요 👍👍👍👍👍👍👍"
208,apf****,5,너무 먹고싶었는데 매장 픽업서비스도 좋고 만족합니다!
209,만두,5,좋아요
210,듀시,5,빵 진짜 맛있어요
211,민쇼,5,좋아요!!!
212,HJ,5,맛있고 친절한 곳
213,뽀작,4.5,"가격대가 저렴하진 않지만, 너무 친절하고 맛있어요!"
214,뚜르뜨,4,유럽빵집 와있는기분
215,우주최고천재밍짜이,4.5,빵이 크고 맛있어요~
216,슝,5,식사빵위주로 샀는데 완전 겉바속촉 스타일이에요^^ 냅뒀다가 다음날먹었는데도 촉촉하고 넘맛있습니다 빨미까레 맛있던데 담엔 꼭 크라상종류도 먹어봐야겠어요!
217,키키짱,2,빵순이라 여러 빵집 다녀봤지만 빵값이 맛에 비해 비싼거 같아요 사면서도 그냥 나갈까하다가 그냥 샀는데 종이백 가격까지 받으니 맘 상하더라구요 —;; 그리고 이 시국에 빵이 그냥 오픈되서 선반위에 놓여있고 카운터에 그냥 깔아논 종이에 빵 싸주셔서 당황했네요. 거기 수많은 사람이 카운터로 왔다갔다했을텐데... 재방문 계획은 없어요..
