,USER,SCORE,REVIEW
267,크리스탈,2,저번에 갔을 때 먹었던 게 9900원 제품이었고 이번에 갔을 때 먹은게 9400원 제품이었는데 가격차이도 그렇게 나지도 않는데 보울 그릇인 나무 그릇을 다른걸(좀 작은 사이즈)로 주시는 게 좀 그랬어요. 그리고 저번과 다르게 이번에는 양(무화과)까지 너무 빈약한 수준이었어요... 과일 신선도(무화과)도 떨어지고.... 기대하고 갔는데 좀 실망했습니다ㅜㅜ 그래도 이날은 직원분들이 많이들 친절하신 편이라 좋았습니다.
268,loverduck,5,와 ㅠㅠ 너무 감격스러운 맛입니다
269,sow****,5,굿
270,라떼홀릭,5,너무 맛있음 그래놀라도 맛있음 추가하세요
271,SUENO,5,자주 먹어요♥︎
272,DA,5,너무너무 맛있어요!
273,복숭아필통,4,스무디가 찐하구 꾸덕한게 맘에 들었구~ 위에 토핑보다 그래놀라가 씹는 맛을 줘서 한끼 가볍게 떠먹고 싶은 사람에게 추천!
274,suny,4.5,인테리어도 깔끔하고 예쁘고 스무디볼도 완전 맛나고!! 완죤 내 스탈!! 또 방문할께요
275,워닝이,5,맛있어요 다음에 또 올게요
276,자유,5,달달하고 신선하고 맛있어요
277,용돈버는중,4,와 스무디 무시했는데 존맛 탱구리
278,소희,4.5,맛있어요!!!!!!❤👍🏻❤!!!
279,써니,4,맛있는데 웨이팅이 너무 김
280,jeoni,5,크기가 생각보다 좀 작긴한데 맛있어요 달달하면서 건강한맛 ❤️ 테이크아웃해서 옆에 서울숲에서 피크닉 하면서 먹으면 개꿀 >< 부모님도 좋아하셨어용
281,무구,5,그래놀라가 완전 사기다! 존맛탱
282,핑퐁,5,날씨가 너무 좋아서 포장해서 가까운 서울숲가서 먹었어요ㅠㅠㅠ❤️ 카카오그래놀라 추가해서 먹었는데 역시나 맛있었어요! 다음에 또 포장하러갈게요!
283,jsj****,4.5,맛있어요 여름에 시원하게 먹기 딱
284,hjssol,5,최고예요
285,야원샷해,4.5,비건 좋아요:)
286,몽몽,5,너무 맛있었습니다!
287,주르미혀니,5,헤이보울 기대했던것만큼 맛있었어요!!! 비주얼도 갑이고요~~ 옐로우가 퍼플보다 맛있었고 카카오그래놀라 추가하길잘했네요 ღ’ᴗ’ღ 하와이에서 먹었던 아사이볼이 떠올라요 오늘은 포장했는데 다음엔 매장에서 직접 먹어보고싶어요
288,냠,4,작아보이는데 생각보다 배부르고 양도 많아요
289,자몽,4,시원하게 잘 먹었습니다
290,크리스탈,2.5,맛은 보통이었고 직원들의 친절도 사람 바이 사람으로 보통이었고 양은 어느정도 괜찮았고 과일 신선도는 토핑으로 올라가는 3개 중 2개는 좋았고 1개는 별로였어요. 가격은 비싼편이에요!
291,백,5,포장은 처음인데 포장도 맛있네용!
292,뿌요뿌요,4.5,하와이 아사이볼 넘 그리웠는데 똑같아요^^맛나요^^
293,오키도키,5,맛있고 친절하고 편하고 배부르고 다해요그냥
294,열서,3,건강한 디저트에요
295,아,5,양 좀 적응데 존맛
296,fan****,5,집앞에도 있었으면 ㅠㅠ
297,fan****,5,맛있당 ㅠㅜ 이런 곳 많이 생겼으면..
298,달콤사탕,3,커피는 그냥그런 ㅠㅠ
299,사용자,5,가게 내/외관이 너무 예뻐요. 주문 후 바로 신선한 과일을 갈아 만들어 주셔서 더 맛있어요
300,kimdoyou,5,평소에 헤이보울 스무디볼 먹을때마다 그래놀라가 너무 맛있어서 이번엔 따로 구매해봤어요 💛 개인용기 지참해서 할인 받으니 뿌듯하네용 😎 ㅎㅎ 이렇게 사소한 것에서부터 환경 생각하는 헤이보울 최고에욥 🍏🥣
301,gggomilk,5,넘 맛있어용!! 30분 지나 먹었는데두 시원했어요
302,반짝할,5,성수동에 갈일 있을때 마다 꼭 들리는 헤이보울! 신상인 헤이레몬 아임파인은 새콤상콤 맛있어요♡
303,해시루,5,매일가고싶은곳!!!!
304,광코코,1,"가격은 프리미엄, 내용물은 재래시장 수준. 음식 구성과 색감은 참 괜찮은데, 한 입 떠먹으몀 바나나 외 과일들의 퀄리티가 재난 수준... 가격도 싼 편은 아닌데... 그라놀라 과일 모두가 엉망..."
305,미모르,4.5,주말아침 건강식단-!
306,마일,4.5,맛잇어요ㅎ
307,하하하,4,맨날 먹는곳이라 항상맛있어요~~ 근데 가격이 초창기보다 오른것 같네요
308,gymo70,4,맛나요~~~
309,좋아라니,5,맛있고 포장도 빠르게 나왔습니다
310,모두에게해피엔딩,5,기회될 때마다 계속 먹고 싶어요! 퍼플 완전 만족입니다:)
311,얼룩말,5,맛있어요~!~!~!
312,질겅질겅,5,생각보다 매장넓고 분위기좋아요
313,눈누난나나,4,달아요 상큼해요 건강해요 깨끗해요
314,lsk****,4.5,"#성수 #헤이보울 건강해지는 느낌, 새콤 달곰 함"
315,민경 민준맘,5,헤이보울 넘 맛나요~~멀지만 그래도 일부러 찾아 가게되는 맛^^
316,유즈,5,너무 맛있어요 진짜ㅠㅠ
317,민또,5,무슨 메뉴를 택해도 상큼하니 맛나여
318,jhk****,4,좋아요
319,sel****,4,굿굿
320,kkk,4,좋아요
321,참새,3,좋아요
322,silberks,5,맛있어요
323,shawnluv,4.5,과일이 신선하고 상큼하며 많이 달지 않아서 좋습니다. 쪼그만하면서 깊게파인 볼이 너무 귀엽고 가게 인테리어도 깔끔해서 좋네요.
324,뚜리,4,"과일이 완전 신선해서 좋았는데, 뒤로 갈수록 물리고 배가 금방 꺼졌어요ㅠ"
325,rla****,5,스무디와 과일 그리고 그래놀라를 같이 먹을 수 있다는 장점이 가득한 아주 신선하거 건강한 맛이였어요!!! 다음에 또 방문 할께요^^
326,영떠니,5,그래놀라
327,Ri,5,존맛
328,톡긔곤듀,5,맛있어요. 꼭 가세요 근데 자두 철이 아니라서 그런지 자두토핑이 너무 맛없음
329,HEESTA,5,평소에 자주 방문해서 먹는데 테이크아웃은 첨이예요ㅎㅎ 깔끔하게 포장해주샤서 기분좋아요
330,지예선,4.5,맛있지만 가격이 조금 부담됨
331,지원,4.5,맛있어요!
332,Somang,5,맛있어요!!
333,프리티걸,5,진짜 맛있어요 가볍게 먹기 좋아요
334,dailovely,5,옐로우랑 바질 먹었는데 옐로우는 누구나 먹기좋은 맛이구 바질은 확실히 취향 탈 거 같아요 근데 둘다 맛있다는 함정이...
335,yxx,3.5,복숭아가....제철과일메뉴인데.... 너무 아쉬워요. 하나도 안 달았어요!! 매장은 깔끔함
336,lllavender,3.5,딱 한번쯤 가볼만한 곳..! 요즘 그릭요거트볼 파는데가 많아서 스무디라는 점 말고는 특별한 맛은 아니었어요. 그래도 그래놀라 맛있었고 공간이 예뻐서 힐링했습니다 :) 가격이 너무 비싼 것 같아 재방문은 모르겠네요..
337,su,5,커피도 맛집이예요!!
338,Hye,4.5,마치 발리에 온것처럼 너무 좋았어요~ 건강하게 한끼 식사로도 부족함이 없어요~
339,우무리,5,공간도 좋고 분위기도 좋고 음악도 좋고 보울도 맛있고요! 제입맛에는 옐로우에요ㅎ
340,Remy,5,맛있게 먹었습니다. 감사합니다.
341,TK,5,♡
342,무릎약한호랑이,3,네.뭐 흠 그렇습니다.
343,염지,3.5,한번 딱 한번 가볼만한 곳! 건강한 음식
344,킁킁,5,맛이 아주 좋았습니다~~~아사히볼넘먹고싶엇는데 맛잇엇어용 ㅎㅎ 포장도 깔끄미하규요~~
345,MIN,3,신선한 과일과 그래놀라 가 같이 있어요 조화롭지 못하게..... 그냥.... 그런거같아요 왜 이걸 이돈주고 이렇게 기다려서 먹으러 왔을까^_ㅠㅋㅋ 예쁜 인스타용 맛집인듯합니다.
346,Yni,2,구매후 냉장 보관하고 다음날 먹었어요. 양많은 떠먹는스무디입니다. 아침용으로는 든든하네요. 하지만 가성비는 떨어지네요. 맛에비해비싸며 이쁜가격을받는다면...그정도? 줄서서먹던데 그정도 맛은아닌것같고 포장한저도 15분정도 밖에서 기다렸네요 안에 좌석이 차서 딱히 기다릴 장소도 실내에는 없어요. 저처럼 인스타타고 소문에 먹으러 오는거같아요. 한번쯤은 사먹어볼만한곳인거같네요....
347,thdwlgP,2.5,맛이별로 비주얼은 좋은데
348,be blessed,4,굿
349,쥰쥰,4,맛있는데 좀 비싸요ㅠㅠ음료는 안비싸고 스무디볼이 좀 비싼 편인데 재료 생각하면 먹을만해요!
350,하루종일심심,0.5,돈아까운 맛 SNS 맛집일뿐 입니다 일찍갔는데 촬영 한다고 문전박대당하고 보온박스는 손잡이 불편하고
351,영업하는 N잡러,5,성수역 보울 맛집
352,김태연,5,"과일이 굉장히 신선하고 맛있어요♡ 그래놀라 따로 샀는데 너무 고소하고 좋아요,, 단골될것같네요🥰 포장해왔는데 포장도 너무 깔끔하고 좋네요😍 달디단 디저트에 비해 건강한 맛이라 더 좋은것같아요! 추천합니다 정말 강추~!"
353,Sola gratia,5,"죤맛이에요 ㅠㅠ 스무디가 과일 100%인데도 하나도 안 시고 달달하고 맛있어요 ㅜㅜㅜ 수제 그래놀라 냄새도, 맛도 최고입니다!"
354,wwj****,4,그린이 확실히 맛있네요 :) 제 취향입니닷
355,ell****,4.5,맛있고 비건이어서 좋아요 !!
356,혜뎡,5,늘 먹어보고 싶었던 곳인데 드디어 먹어봤어요:) 재료 하나 하나 정성스레 토핑해주시고 맛있게 만들어주셔서 감사합니다 ♡
357,osh725,5,상큼 달콤 그 자체!!!!! 너무 맛있어요!!!
358,airport06,4,굿
359,wwj****,5,"두번째 포장으로 먹는 그린이었는데, 여전히 너무 맛있어요 +_+ 그래놀라도 강추!!"
360,rosakwak0906,5,"플레이팅이 예쁘구 맛있어요ㅎㅎ 퍼플이랑 옐로우 먹었는데 옐로우가 더 새콤달콤했어요 ~~ 집 앞에 있으면 좋겠다,,,"
361,Peartree,2.5,비쥬얼 맛집
362,전하영,4.5,깔끔하고 맛있어요! 다이어트 할 때 가기 딱 좋음!
363,너굴이,5,두번째 방문도 성공적!
364,Wewro,5,스무디봀과 그래놀라맛집
365,KO,4,주말 웨이팅 한시간은 기본 그레놀라 추가하면 맛있음 옐로우 추천
366,슈,5,맛있어요! 매장도 화장실도 쾌적
367,ekd****,4.5,.
368,초코초코,5,주말에오니웨이팅이좀있어요
369,오리룰루,4,제가 좀 뒀다가 먹어서 그런가요 스무디가 약간 물컹물컹한 느낌이였어요 다음번엔 사자마자 먹어봐야겠어요~~! 과일이 좀 양이 적은 느낌이라 아쉬웠어여!
370,쿵쿵따,4.5,오우 맛있어
371,조이진,5,그래놀라 추가해서 드세용
372,상상예찬,4,작아보이지만 적지않고 맛나요
373,슈,4.5,맛 괜찮은데 가격대가 좀 있고 대기도 있어요
374,루,2.5,친구 자두는 이쁘던데 자두 색은 왜이런지..? ㅜ 무튼 2번 갈곳은 아님 ㅋㅋ
375,honesty,3.5,맛은 있는데.. 이돈 주고 먹을 맛은? 카페라고 하기엔 하드하고 스무디볼은 집에서도 맛나게 만들 수 있을 것 같다. 그리고 소이라떼에 꿀 추가 해달라는 부탁을 융통성을 발휘해서 해주셨다라면 더 인상에 좋게 남았을 듯 (커피 자체의 맛은 좋았으나)
376,원더덕,5,너무 맛있어요!!! :)
377,새얀,4.5,메뉴만 생각하고 왔는데 생각보다 매장이 넓고 예뻐요. 스무디볼도 맛있어요
378,llllkkoolll,3.5,잘 먹었습니다 !
379,지네,3,푸딘코 파워 대단하네요 그냥 그랬음
380,라온하제,4,건강해지는 맛! 맛있어지는 맛! 담에 또 올래요><
381,펩시G,4.5,진짜 존맛입니다
382,빵야,4,괜찮네요 대신 양이 적어요
383,hui****,5,피치못할망고 존맛 !!!!
384,kuj,5,그래놀라 진짜 너무 맛있어요. 여러군데 시켜서 먹어봤지만 여기 맛본 이후로 헤이보울 그래놀라밖에 안먹어요😭 다음에 또 사갈게여..
385,hc,5,서울에 아사이볼 맛있는 집이 없는데 맛있는 스무디볼 맛집을 찾아서 너무 좋네요! 과일도 신선하고 식재료 관리도 잘 되는 것 같습니다.
386,소연,4,너무 맛있어용! 혼자가서 자주 먹습니당
387,수수수하,3.5,시원하게 먹을 수 있었던 스무디볼 테잌아웃했어요ㅠ 만석이라 아쉬웠어요
388,벨루밍,2,보울 나오는데 시간이 너무 오래걸려요
389,yoosso90,4,#성수 #헤이보울 건강해지는맛있는맛! 엄청달줄알았는데오히려안달아서 좋음
390,lka****,5,처음 먹어봤는데 너무 시원하고 과일이 신선해서 좋았어요 ♥
391,Genie,4.5,맛있는데 조금 비싼 것 같아요
392,favorite,5,"맛있는데 사람도 많아요,,,"
393,변함없이,4,좋아요
394,켈리,5,오늘 처음 방문해서 퍼플 보울 테이크아웃 했는데 정말 너무 너무 맛있었어요 특히 그라놀라가 엄청 고소하고 맛있어서 스무디볼의 풍미를 더한거같아요 진짜 제가 딱 찾던 그 맛이었어요! 다음에도 꼭 방문할것 같습니다:)
395,우무리,5,맛있어요. 신선하고 건강한맛~너무 좋아요
396,Hye,5,너무 맛있어요~~ 맛있는 건강식입니다~
397,유경,5,진짜 너무너무 맛있어요 .. ❤️❤️ 어제 친구랑 갔다가 반해서 오늘 또 가서 포장주문해서 왔어요 ㅎㅎ
398,sky****,4,스무디볼 맛있어서 성수 올 때마다 들러서 한 보울 하고 갑니다 :) 가오픈 때 큰 보울이 있었던 거 같은데 없어진건지 궁금해요! 퍼플에 이어 옐로우도 맛있네요
399,로마,5,보울맛집
400,러브대길 luvdaegil,5,완전 페이보릿 ^^!!!
401,rla****,4,분위기 깔끔하고 맛있고 신선해요~
402,쭈니,5,넘후조아요
403,JinaKim,5,한눈에 보기엔 양이 적다고 생각했는데 딱 적당히 한끼 먹은 느낌이에요. 상큼함에 그래놀라로 고소함이 더해져서 딱 발란스 맞는 맛!
404,min****,5,네이버 주문으로 기다리지않고 바로 받아갔어요 ㅎㅎ 맛나게 잘먹었습니다. 다음엔매장에서먹어보고싶어요
405,유즈,5,건강해지는거같아요✨
406,융,3.5,특이하지만 두 번은 안갈것같아요 여림엔 시원할듯
407,x mysterious x,3.5,맛있는데 양이 너무 작아요 ㅠ
408,bbbb6612,4,과일요거트맛있어요
409,roniii,5,굿굿이에요!!
410,야야얍,4,매장은 깨끗 화장실은 공용입니다 좌석수가 별로 없어서 웨이팅은 필수인 듯 합니다
411,Remy,5,내츄럴한 레모네이드였습니다. 잘 마셨습니다^^
412,남탱,5,항상 너무 맛있게 만들어주셔서 감사합니다! 건강한 한끼로 정말 좋아요 🤗
413,봉봉이,5,좋아요
414,퐁,4,옐로우가 맛있어용 주말에 가서 그런지 웨이팅도 길고 ㅠ 자리 앉아서도 한참 기다렸네요
415,or71,4,성수동 후식으로 딱 좋아요 ㅎㅎ 식사로는 소식하시는 분들한테 딱 좋아요~ 맛나고 좋아요.
416,moonbow,1,절대 가지마세요ㅋㅋㅋㅋㅋㅋ네이버주문으로 주문했는데 20분이나 늦게 받음^^ ^ 친절하게 주문도 착각해 주시고 아주 가지가지 하시더라고요 다신 안 방문합니다~
417,렌치,5,맛있었어요
418,OLINDA,5,맛있어요
419,OLINDA,4,카톡 웨이팅 시스템 굿굿 여성들을 위한 곳 새롭지만 가성비는 그닥 조금 더 큰 보울에 나와야하는거 아닌가 보울에 담겨 나오는 이쁘고 비싼 스무디? 사진찍기 좋은 곳
420,구아바,3,사람이 매우많네요. 모바일 웨이팅시스템은 맘에 듭니다. 스무디볼형태는 처음 맛보는데 건강한 맛이니 한번쯤은 먹어볼만한데...
421,JINHWA,5,시람 정말 많아요 ㅠ
422,조소정,5,마싯서여!!!!!??
423,yazzi,5,맛있게 잘 먹었어요!!
424,박운하,5,언제 먹어도 맛있어요!!!! 가끔 재료들이 바뀌긴하지만 ㅠㅠㅠㅠ 자주 먹을게요 ㅎㅎ
425,wwj****,5,맛있게 먹었습니다!! 먹고 나면 든든하네요
426,jen,5,"좋아요! 웨이팅이 좀 있어서 보냉포장 추가해서 (1,000원 추가) 포장해 왔어요. 카카오 그래놀라도 궁금해서 추가했는데 맛있었지만 제 취향에는 기본 그래놀라가 더 맛있었어요."
427,Sarah,5,역시 스무디보울 최고~
428,pomplamoose,5,일회용 종이컵이 아닌 사탕수수로 만든 종이컵이라니! 친환경적인 샐러드매장을 이용하게 되어 기뻐요!
429,yellowj,5,"어제 사서 오늘 먹었는데도 맛있었어요ㅠㅠ 되게 쪼끄매서 양이 적네 했는데 은근히 배부르더라구요!! 그래놀라도 완전 고소해서 존맛,,, 다음엔 카카오그래놀라로 변경해 먹어봐야겠어요😆😆😆👍🏻👍🏻"
430,maggiekim,5,저아요
431,미주,4,좋아요
432,sun****,4,굿!
433,dms****,4,엄마는 묵직한 스무디같은 식감이 별로라고 했지만 원래 그런건데ㅠㅜ 저는 맛있었어요!!! 아사이볼이 예전에 한창 유행하다가 없어졌는데 여기 있었네용?!?! 그리고 생각보다 혼자 다 먹기 힘들어서 두명이 먹기 좋아요~
434,qqy4u,4,맛있었어요
435,Sharon kang,5,새로운 식감의 다이어트 건강식 느낌이에요 장점은 맛있다고 단점은 배가 빨리 꺼짐
436,1199826420,5,발리보다 더 맛있어요~!!!
437,tot****,5,여기가 발리다!!
438,non****,4,첫인상은 양이 적어 보이는데 먹다보면 한 끼 식사로 괜찮습니다. 맛도 좋고 눈으로도 보기 좋아요. 다만 청포도는 씨없는 상품을 썼으면 더 좋지 않았을까 싶습니다ㅠㅠ..
439,홍블리,5,굿
440,le soyeon,4.5,#heybowl
441,ell****,5,맛잇어용 발리생각나소 왔어요
442,제임스,5,주문하고가니 빠르게 픽업되어서 좋네요^^
443,두땅,5,여름에 이렇게 맛있고 시원한 스무디볼을 먹을 수 있는 건 정말 행운이에요!!
444,참치뱃살,5,맛있는 헤이보울!
445,핑퐁,5,일단 네이버로 주문하니 너무 편하고 좋아요! 친구들이랑 술먹으면서 먹으려고 포장해간건데.. 메인 메뉴 나오기 전에 스무디볼 다 먹어버린거 안비밀..😜 너무 맛있게 잘 먹었어요! 그래놀라도 따로 담아주시니 안 눅눅해지고 맛있어요! 다음엔 매장에서 먹을래요! ㅎㅎ
446,chlthgks,5,더운 날씨에 집 나간 입맛과 영양 모두 챙겨주는 메뉴였어요. 그래놀라 추가해서 좀 더 든든하지만 다음엔 식사 대용이 목적이라면 2개 시킬 거에요 :)
447,시작,5,가게는 넓은데 앉을 자리가 많지는 않아요 건강하고 맛있는 샐러드를 먹을 수 있어요
448,참치뱃살,5,건강하고 맛있는 보울!
449,끼우,5,엄청 더웠는데 시원하고 상큼한 맛이였어요!! 다이어트 음식으로 최고입니다!!!! 살이 찔 수 없는 재료와 맛!!
450,latte,5,맛있어용
451,su,5,항상 맛있어서 갈때마다 만족해요!
452,Jimin,5,미리 주문하고 갔으면 더 나았을거 같아요 (20분정도 대기) 맛있었어요 그레놀라 추가하길 잘했어요
453,혀니,5,옐로우 그린 두개 포장주문했어요 그린 상큼하고 과일 그대로의 단맛이 있어서 새콤달콤 맛있어요 식사대용으로 아주 최고에용 그레놀라 씹는맛이 있어서 좋습니다 다음엔 추가 하는걸로ㅎㅎㅎ
454,doublesq,0.5,"인기 많은 집이라 사람들이 몰리는 점 다 알고 오긴 했는데, 그 많은 사람들을 직원분께서 통제하질 못하시네요. 시스템 상 기다리는 사람이 너무 덥고 힘들 수밖에 없는 구조인 것 같아요. 대기자를 수용할 수 있는 공간도 없고, 그렇다고 밖에 나가서 기다리기엔 정말 더운 날씨임에도, 직원 분께서는 계속 “밖에 나가서 대기해주세요”라는 말만 반복하시네요. 기다리는 사람들 표정이나 속삭이는 말 들으니 저 뿐 아니라 모두가 불만을 갖고 있더군요. 이런 시스템 상의 문제를 해결해주시면 훨씬 나은 환경이 될 수 있을 것 같아요."
455,길산형아,5,너무맛잇어용💕💕
456,호연지기,2.5,.
457,띠드버거,4.5,달달 상큼 그 자체
458,때힁,5,회전이 너무 오래 걸리긴햇지만 맛잇어요
459,윈드바라기,4,건강한 스무디볼을 찾는다면 이곳.
460,sn3****,5,아주 맛있어요~ 매주 먹지만 질리지도 않고 몸에도 미안하지 않는 건강한 맛이에요~^^
461,khi****,5,아이스팩이 있어서 포장한지 30분이나 지났는데 매장에서 먹는 그대로 먹을 수 있어 좋았어요!
462,soh****,5,#성수 #헤이보울 #요거트
463,Jj,5,간편하고 맛있어요
464,남탱,5,여기 그래놀라 진짜 대존맛.. 잊지못해 250g짜리 사버렸습니다. 요거트랑 먹어도 맛있어요! 또 사러갈게요 ❣
465,kierstin1004,4.5,포장해서 먹었는데 상큼하고 맛있어요!
466,leereef,2.5,"베이스도, 토핑도 신맛이 강해서 끝까지 다먹기에 밸런스가 좋지는 않은 것 같음"
467,GG,4,시원하니 좋아요~!
468,paledots,4,맛있는데 양이 좀 적어요
469,부자,4,양이 쪼끔 적어요
470,채린,3.5,건강해지는 느낌이에용 !
471,tikitaka,5,미리 예약하고가서 기다리지 않고 받을수있었어용! 포장해서 서울숲에서 먹었는데 시원하고 맛있더라구용! 다른맛도 모두 먹어보고싶어요 👍🏻👍🏻
472,은체이,5,스무디볼 처음 먹어보는데 진쯔 너무 맛있어요~ 갠적으로는 옐로우 보울이 제일 대중적으로 맛있는 맛인듯
473,coco,5,맛잇오요
474,딩동댕,5,스무디볼 존맛이에요ㅠㅠ옐로우 먹었는데 망고도 꽤 많고 그래놀라랑 코코넛 존맛!!
475,면이,5,좋아요 😀
476,happy훈,5,굿굿
477,HK,4,날이 엄청 더웠는데 밖에서 20분쯤 기다려야 했어요
478,재미,4,맛있어요~공간도 넓고 예뻐요
479,loveR,5,"첫 주문이라 인기 많은 옐로우 보울로 테잌아웃했는데 제가 좋아하는 과일들만 있어서 맛있게 잘 먹었구요, 출출할때 가볍게 먹기 좋은 양(?)이에요!"
480,다혜,5,"여기 최고에요 ,, 몇 달 동안 스무디볼이 너무너무 먹어보고 싶었는데 여기서 첨 먹었어용 ! 최고 ,, 고소하고, 담백하고, 상큼하고, 달달하고 온갖 맛이 다 납니당 ,, 집에서 2시간이나 걸리는 거리지만 또 갈 거에요 !!!!!!! 담엔 포장 말고 홀에서도 먹어보려구용 ! 저 오래오래 갈 거니까 오래오래 번창해주세요 ..❤️"
481,ㅇㅇ,4.5,아주 상큼하고 건강한 맛! 공간도 넓어서 좋아요 ㅎㅎ
482,jmj****,4,디저트로 조어요
483,할미새사촌,5,굿굿 시원하고 상틈해요
484,성장하는 요가강사,4,맛있는데 양이 엄청 작네요~ 사이즈가 있으면 좋겠네요
485,김나불,5,분위기 너무 조아요
486,mintchoco,5,너무 맛있었어요 스무디 자체의 꾸덕한 느낌에 싱싱하고 다양한 토핑! 씹는 맛도 있고 새콤 달달해서 좋았어요 그리고 직원분들도 친절하시고 내부도 넓어요 용기가져가시면 양도 넉넉히 담아주시고 십프로 할인해주세요ㅎㅎㅎ
487,Querencia,4.5,네이버예약 픽업가능해서 넘 편리하고 좋아요. 맛도굿굿. 재방문의사백만개 입니다♡
488,ghfd3,5,건강하게 맛있어요!
489,kuj,5,이번에 또 재주문해요! 헤이보울 그래놀라 진짜 진짜 진짜 맛있어요!!!! 오리지널 그래놀라랑 카카오 그래놀라 주문 했는데 그릭 요거트에다가 먹으니까 핵존맛... 바삭바삭하고 건강한 단 맛이랄까? 엄마도 여기 그래놀라가 제일 맛있다구 여러개 쟁여놓으라고 그러세요. 다음에 친구들 선물해줄거예용 ^ㅠ^
490,정연,5,굿!!! 맛있어요 다음에는 다른 맛 먹을랴구염
491,par****,5,건강한느낌 맛있어요
492,유쁘,5,첫 방문이었는데 매우 만족스러웠어요. 다른 메뉴들도 다 먹어보고싶어요:D #헤이보울 #옐로우보울 #성수동
493,fee****,4.5,#헤이보울 #간편식 #다이어트식 #스무디샐러드볼 #그래놀라추가필수 #양이적어도맛남 #데코가예술 #맛나요 식사량이 많으신분은 2차가 필수 ㅎ
494,3pi****,4,분위기도 좋고 깔끔하고 맛있어요
495,별명,3.5,아사이볼
496,김성은,4,#건강한맛
497,계란초밥,5,친절하고 맛있음
498,돌디,4,주차가 안되는게 조금 불편하지만 그쪽 카페 거의다 주차 안되서.. 건강하면서 맛있어요! 내부 분위기두 좋구요
499,tgi1206,4.5,다이어트 할 때 딱 한끼로 먹기 좋아요
500,핑퐁,5,술먹고 속이 안좋았었는데 해장으로 정말 딱이네요...!!👍🏻 너무 맛있게 잘 먹었어요 다음에 또 주문해서 먹을게요~~~ 적게 일하시고 많이 버세요
501,럽PD,5,여기가 존맛탱집이다❤️ 거부감없는 스무디 꾸덕꾸덕 26개월 아가도 너무 잘 먹어요👍🏻 아이스크림이라고!! 엄마들 함께와서 아가들 아이스크림처럼 먹어도 괜춚할듯 합니다!!! 퍼플이 제일 맛있떠요🙌🏻 건강하고 입도 즐겁고 맛있는 헤이보울 강력 추천합니다🙌🏻
502,남탱,5,시원상큼 맛있게 잘 먹었어요! 그래놀라 서비스도 감사합니다!
503,우와짱,5,생긱보다 배불러요! 이가 시러울 정도라 여름에 먹으면 딱입니다~
504,안녕,5,"포장도 꼼꼼하게 해주셔서 집에서도 매장에서 먹는 것처럼 맛있게 즐겼습니다! 믿고 먹는 제 최애 헤이보울, 감사합니다♡"
505,mus****,5,간단히 먹으려고 들어갔는데 양이 꽤 많아요~
506,say****,5,다이어트식으로 최고
507,의심많은자두,5,나의 최애 카페 ㅎㅎ
508,달지,5,분위기 좋고 공간이 넓어서 좋아요 ~!~!
509,swe****,5,카카오그래놀라 정말 고소하고 초코맛도 나면서 커피맛도 나는 것도 같고 ! 최애 그래놀라입니당 일반 그래놀라랑 섞어서 요거트에 섞어먹으면 진짜 맛있어요 ㅎㅎ 강추추
510,서혜강,5,이번에는 핑크보울 먹었어용 오늘도 역시나 너무 맛있어서 두세개씩 사서 가고싶은데 ㅠㅠ 한번에 다먹질못해서 아쉽네요... 다음에 또가서 이번엔 신메뉴 나올거 먹을게영 오늘도 건강하게 잘먹었습니다 :)
511,beh****,5,밥보다 가볍고 상큼하면서 아이스크림보다 건강하고 샐러드보다 맛있고 고기없이 친환경적이고 아주 좋습니다ㅎ
512,리본,5,맛있게 먹었어요! 신선하기도 하고 더워지면 더 자주 찾을 거 같아요~ 그래놀라는 비교적 단 편이긴 해도 스무디가 적당히 달아서 괜찮아요!
513,다빈,5,픽업서비스도 너무 편하고 좋았어요 시간보다 조금 늦어졌는데도 보관도 잘해주시고 빠르게 준비해주셔서너무 감사했습니다:) 그리고 정말 정말 맛있었어요♡♡ 다음번엔 매장에서 꼭 먹고싶어요!!
514,푸드헌터,5,그래놀라가 너무 맛있어서 집에서 먹을거와 선물용으로 샀어요~ 다음에 또 갈게요~~
515,Remy,5,맛있게 먹었습니다. 항상 감사합니다.
516,핑퐁,5,매장에서 보울 먹어보고 그래놀라가 너무 맛있어서 친구들 선물하려고 사봤어요! 먹고나면 계속 생각나는 중독성 강한 꼬수한 맛이에요 ㅠㅠ❤️ 다음엔 카카오 그래놀라 사봐야겠어요! 잘먹을게요^^
517,Haaaa,3.5,좋아요
518,토미,5,재료도 너무 신선하고 맛있어요! 그래놀라가 진짜 고소했습니당 완전 맛있었어요~ 다른 맛도 먹어보고 싶어요🤭
519,Remy,5,맛있게 잘 먹었습니다^^
520,단,4,맛있어요! 처음 먹어봤는데 약가 잠바주스맛? 나고 좋아용. 과일도 다 생과일이어서 신선했어요
521,서혜강,5,아주맛있었어용 ㅎㅎㅎㅎ 해외여행에서 자주 먹어서 한국에서 찾고있었는데 드디어 찾았네용 ㅎㅎ 다음주도 가서 먹을거에용 ㅎㅎㅎㅎ그리구 정성껏 만들어주셔서 더 맛있는거 같아용 잘먹었습니당 :)
522,s0e****,5,매장에서 먹어보고 넘 맛있어서 또 가야지 했는데 이벤트 한다길래 포장주문 해봤어요~ 바빠서 그런지 오래걸렸지만 맛은 역시 최고!
