,USER,SCORE,REVIEW
355,아하하,3,보통이예요
356,roy****,5,이뻐여~~|
357,뽁뽁이,4,자리도 꽤 많고 흑임자아인슈페너 너무 고소해서 맛있었어요! 다만 너무 추워서? 의자가 살짝 불편해서? 별 하나 뺐어요-
358,늉늉,4.5,이쁘고 맛있어요!
359,유매,5,넓고 좋아용
360,che****,4,분위기좋고 커피맛있고~~
361,또니,3,고소한맛입니다 ㅎㅎ 기대한 흑임자 맛은 아니에요
362,alsdk322,5,
363,우지지,4.5,청양고추 스콘에서 야채죽맛 나는데 계속 먹으면 나쁘진 않아여 초코스콘이 진짜 맛있어요 안에도 바삭하고 너무 달지 않은 진한 초코맛임 더치커피랑 아메리카노 둘다 진하지않아연 추천함
364,귤탱이,5,케이크와 커피가 존맛탱입니다👍👍👍👍❤️
365,루루데이지,5,케익 포장해서 한강에서 먹었습니다 ㅎㅎ 맛있어요
366,왕영민,3.5,좋아요좋아요좋아요좋요
367,왕영민,3.5,좋아요조라요쥬하요즇아ㅛ
368,Bettie,5,너무 예뻐요 시원해서 좋아요
369,He knows,5,스콘 넘 맛있어요~~ 근데 주말엔 자리잡기 힘드네요
370,tiptop7,4,특색있는 분위기와 꽤 괜찮은 커피맛~
371,min,4.5,밀크티 맛나요
372,정선,5,스콘 맛있어요
373,cheetos,4.5,성수동 스콘/케이크 맛집 인스타 갬성이라 자리가 편하진 않음
374,별별별빛,5,분위기 좋으
375,좌자,5,카페도 이쁘고 케이크 특히 스콘이 너무 맛있어요. 성수 놀러 갔다가도 방문해서 포장해올 정도예요!
376,이상영,5,좋아요
377,kayla,2,케이크 맛이 7500원 값을 못함 커피는 그냥 다른곳이랑 비슷비슷 화장실이 바깥 쪽에 있기는 하지만 내부는 좋다 음 나는 비추찬 ㅎ
378,pop****,4,분위기가 좋아요 ㅇㅇ
379,ZZ6,3,걍그럼
380,maggiekim,5,넓고 좋아여
381,sypark0515,3.5,"카라멜무화과 스콘은 제 입에 딱 맞았고, 더치라떼는 기대했던 것 보다는 연한 맛인 것 같아요. 분위기는 맘에 들어요."
382,Heylee,5,커피진하고 맛있어요
383,solhah,4.5,스콘 맛집!
384,solhah,4.5,케이크 맛집!
385,lyg****,4.5,케잌이 맛있어요 인스타갬성
386,이든이,5,넓찍해서 좋다. 사회적거리두기 맛집. 야. 4885 너지?
387,전지민,5,맛있어요🥰
388,chaewon,4,성수동 카페라서 비싼듯해여
389,사라,4.5,맛있는데 좀 비싸요
390,베리507,3.5,넓고 좋아요
391,베리507,4,단체로 방문했는데 넘 좋았어요
392,haneyx2,5,예쁘고 커피도 맛있고 케익도 맛있고 굿
393,윈드바라기,3.5,"분위기가 좋은 카페. 디저트는 좋은데, 커피는 살짝 아쉽네요."
394,봄날,3,분위기는 좋은데 커피맛은 그냥그래요!
395,배서,3.5,맛있어요 후르츠크레이프랑 스콘이 맛있고 플레인스콘이 더 맛있어요 뭐 든 스콘은 다 안이 찐덕찐덕해서 별로예요
396,closetoyou,4.5,괜찮아요
397,후라이드,4,스콘이 맛있었어요
398,애지중지,5,💙
399,Bloom,5,좋아요 넓고 좋네요
400,kym****,5,좋은 분위기와 공간 섹션. 다만 선곡이 아쉬움
401,모리화,4.5,저녁노을 멋진날 다시 찾고싶어요 당근케잌도 맛나구요 야경을 즐기며 마시는 커피 너무 조으나 모기는 좀 많더라구요
402,짱구,4.5,아메리카노
403,Dear life,4,성수에서 비교적 늦게까지 하는 카페
404,유리,4,성수오면 꼭 감
405,꽃밤비,5,쾌적하고 사진찍으면 잘나옴. 커피 맛있는 편.음악소리는 조금 울림..
406,오늘하루도,5,맛있어요
407,뀨띠뀨띠,5,케잌이 진짜맛잇고 초코스콘...😍 최고였어요 그리고 아인슈페너는 별로입네다 여기는 자몽청이나 수제에이드가최고에요
408,레지나,4,케이크 맛이 살짝 바뀐듯 ㅜㅜ
409,이상영,5,좋아요
410,민트,4,엄청 비싸욤.. 분위기나 그런건 좋아용! 에이드도 신기하게 나오는 편
411,쿨큐리,4,아보카도사과 먹을만
412,mercury,5,딸기생크림 왕맛
413,옌난나나,5,공간이 너무 좋아요. 집중하기에도 대화를 나누기에도
414,Nathanito,5,ㅈㅁㅌ 커피 분위기 굳
415,cwk2003,5,더치커피 맛있어여 ㅎ
416,cwk2003,5,테이크아웃 할인 좋아요
417,journey,3,그저 그런 맛
418,1ee,5,장소도 예쁘고 스콘도 맛있다 커피는 신맛이 좀 강한편
419,얼씨구절씨구,5,깔끔하고 땡초스콘 맛있어요.
420,sxxxxx,4,스페셜티 마싯네요^.^
421,자몽차,4.5,널찍하고 인테리어도 일관성 있고 과일차랑 빵이 맛있음
422,Jin,4,흑임자슈패너 고소하고 맛있어요
423,이샐,3,커피는 보통 디저트는 짱맛
424,우야,5,스콘 정말 맛있어요 ㅎㅎ
425,오리둥이,4,인테리어는 아늑하고 좋아요. 커피애호가들에게는 그닥 매력있는 곳은 아닌듯....
426,쿠망,3,케이크는 맛있었는데 밀크티는 너무 안달아서 제 취향은 아녔어요 ㅠㅠ
427,dyd****,3,너어어어무 비싸네요
428,김송현,4.5,분위기가 좋아요~~~
429,부자,4,#스콘맛집
430,쏘댕2,4.5,"음료 맛도 좋고 내부 공간도 널찍해서 좋았습니다. 다만, 의자가 불편한 것이 조금 아쉽습니다."
431,sh,4,공간이 넓고 테이블 사이의 간격도 여유가 있어서 좋았어요~ 케이크랑 커피도 괜찮은 편이었습니다 5월임에도 불구하고 날씨가 쌀쌀한 편이었는데 저녁에 에어컨 틀어놓은 상태에서 문이 다 열려있다보니 좀 춥더라구요ㅜㅜ 직원 분이 조금만 신경써주시면 더 좋을 것 같아요
432,Reala100,4,널찍하니 좋네요
433,고고브라더,4,좋아요
434,lov****,4,분위기좋아요 11시까지 영업해서 좋아요
435,Lia,3.5,케이크 맛있어요!
436,swans0510,4.5,#밀크레이프😆
437,쉐미,4,"스콘 아주 굿,,,, 주말에 사람 넘많아영@-@"
438,Ellie,4,맛있네요
439,비타민,5,아메리카노 맛있어요
440,Carl,3.5,무난했어요~
441,라킴,5,예쁜공간 예쁘고 맛난케이크
442,sseulee,4,분위기 좋아용
443,스웨덴에서카푸치노를,3.5,"자리도 넓고 공간은 쾌적해요. 커피는 정말 무난한 약간은 싱거운 맛, 케익도 무난무난"
444,빡쭈,4.5,블루베리 케이크 맛나여~~
445,달덩이,5,다양한 스콘의 종류가 있어서 즐길 수 있습니다. 바닐라빈 시럽은 집에서 커피 등에 다양하게 사용 가능해요!
446,come4748,5,넓은 실내에 맛있는 밀크티 추천합니다
447,핫파이,4,무화과 스콘
448,osy****,5,좋아요
449,수육소녀,4,회사근처 아담하고 편안한 분위기 조아요
450,여놔,5,분위기 깡패 ㅋㅋㅋ
451,레센,5,오늘의 티 타임
452,짐,4,분위기 좋은 성수 카페. 케잌도 맛남
453,sh,3.5,인스타감성..의자 불편..그냥 무난무난했슈 연예인이 자주 온다는 소문이..
454,오지,4,디카페인 커피있어서 좋았어요
455,sismon,4,"시킨것들 다 맛있고 이쁜 장소., 인테리어 좋다 근데 다소 비싼 가격, 의자 엄청불편 허리안좋은 사람들 50분이상 못앉아있음 비싼만큼 맛있어서 불만은 없음 퀄러티 유지해준다면 가격인정함"
456,맹서현,5,#달달
457,루시가브리엘,5,밀크티 너무 맛있어요
458,으악,5,맛도 있고 인테리어가 예뻐요
459,레센,5,금요일 후식은 항상 여기
460,짐,4,스콘이 진리. 어느순간 순삭.
461,danbee525,3.5,맛잇어용
462,gpf****,5,무화과 스콘이랑 크레이프 케이크 너무 맛있어요
463,sssshjwsul,5,딸기생크림케익 신선 달달 깔끔 얼그레이 잎차를 직접 우려서 전용 팟에 담아줌. 대접받는 느낌. 좌석간 간격 넓어서 대화시 편안함 화장실 깨끗!!! 재방문 100%
464,flo****,4,아이스티 넘 맛있어요
465,수육소녀,4,커피 맛이떠요 분위기 도아여~
466,레센,5,커피가 미친듯이 뜨겁지 않고 먹기 딱좋아요 스콘도 맛있어요
467,짐,4,맛좋음. 조용함.그야말로 카페. 스콘 다양함
468,bbo****,4,회사근처 커피숍
469,breezebomb,4,공간도 음료도 좋았습니다~
470,mac****,3,생각보다 맛있진않은데 가게분위기는 좋아요
471,또바기,4,차와 커피 맛이 괜찮고 케익도 맛있습니다.
472,게으른아침,4,이쁘고 맛있고 공간이 널찍해요
473,씨앗속사과,5,커피는 괜찮은 편. 직접 담그는 과일청이랑 아이스티가 상당히 괜찮습니다. 스콘 맛있고 케이크도 맛있어요! 얼그레이자몽케이크 추천!
474,Benn,5,와우 맛나뇨
475,daaaan,5,스콘도 맛있고 밀크티도 넘넘 맛있었어요!!!❤️ 그리고 좌식이 있어서 좋았어요ㅎㅎ
476,vic****,4,레모네이드가 상큼해요
477,허브,5,좋아요
478,455****,5,맛있어요
479,데보라,5,분위기 좋아요
480,disney98,5,케잌이 끝내줘요
481,냥이냥이,3,"케익이 맛있지만, 가격은 넘 사악합니다."
482,랄란,5,스콘이맛있어용
483,오늘하루도,4,스콘맛집 커피쏘쏘
484,sangwon0924,5,초코 스콘 맛있어요
485,littlekorea,5,#성수동카페 #스콘 나무 인테리어가 너무 좋아요
486,shannon,5,스콘맛있어요
487,littlekorea,5,#성수동카페 #밀크티 얼그레이 밀크티 맛있아요
488,shannon,5,밀크티맛있어요
489,민채,5,분위기도 좋고 맛도 있어요
490,mus****,5,분위기도 커피맛도 케이크맛도 굿굿!
491,레센,5,맛있어요 분위기도 좋아요
492,러블리히블리,5,초코스콘 맛있어요. 바사삭 식감. 커피랑 케이크도 괜찮아요. 편한의자가 더 많으면 좋겠어요
493,sangwon0924,5,초코 스콘 맛있어요
494,MY,4,좋아요!!
495,단미,5,#사진스팟 #감성카페 #내가시킨리얼초코 #너무마싯다 #플레인스콘 #딸기쨈 #환상 #티라미수타르트 #미쳤다 #1인1빵 #다이루었다 우드와 시멘트 그리고 천쪼가리 넘좋당 내스타일 카페 또와야딩~
496,호로롤,5,스콘맛집입니다 너무맛있어요
497,레레로,5,굳굳
498,juy****,4,케이크 짱👍🏻
499,znqznq,5,햇살맛집
500,Light_calli,5,서비스도좋고 음료도 너무 맛있는곳이었습니다 ㅜㅠ진짜 케익도 너무너무 맛있었고 분위기도 정말 좋은 곳이었습니다
501,Junny,5,인생스콘! 집근처여서 종종가는데 오늘은 성수놀러오는 친구들 선물로 스콘만 오만원넘게 샀네요. 주문 많은데도 친절히 응대해주셨어요. 케크도 먹어봤는데 많이 달지 않아서 더 맛잇었어요!!
502,hbdme3d,4,주문받는분이 좀 불친절하네요 분위기는 괜찮아요
503,모니언니,5,스콘이랑 케이크 너무 맛있어요?
504,우오,4,나쁘지않아요.
505,NorahJang,3,분위기 좋고 공간 널널하고 가격 적당하고 직원 두분 친절하시고 잘 먹고 갑니다!
506,김체리,5,밀크티와 아이스티가 맛있었고 사진 찍기 좋았던 곳.
507,하몽,4,카페 분위기가 좋아요. 음료는 무난
508,프엘,5,분위기 너무 너무 좋아서 또 가고싶어요
509,냥이냥이,5,케익맛집
510,케이군,5,주말에도 사람 많아요
511,냥이냥이,5,주말엔 시장통ㅜㅜ 케익이 짱이에요!!!
512,11411004,3,사람많고 일부자리는 의자가 딱딱해요 리얼초코 핵진함
513,Jye,4,목요일 오전 10시45 분쯤 도착. 한테이블 밖에 없고 한적. 빵냄새 솔솔 나지만 스콘은 없는 상태! 커피도 무난합니다.
514,TeunTeun E,5,자주가는곳
515,냥이냥이,4,평일에 가기에 너무너무 좋아요. 케익이 맛있는데 비싸요ㅜㅜ 크레이프케익은 별로입니다. 뜨거운 차나 커피잔이 넘 무겁고 커서 손목아퍼요. 커피맛은 좋아요. 주말에 가면 여자들이 너무 떠들어서 시장통같이 시끄러워서비추입니다. 평일에만 강추하는 곳입니다. 참고하세영~
516,saj****,5,달지 않고 너무 맛있는 생크림케이크 달지 않고 너무 맛있는 초코바나나케이크 산미가 1도 없는 맛있는 커피
517,공,5,케이크가 너무 이뻐욧!
518,피픽투파,4,스콘 맛집인지 모르고 케익 먹었는데 케익 맛집이었네여 직접 베이킹해서 구런지 밀크레이프 케익 맛집 사람이 많아서 자리 잡기는 어려움
519,luvbambi,5,케이크 맛있고 분위기도 좋아요!
520,깡총,4,저번에 왔을때는 사람이 많아 그냥 갔는데 이번에는 한가해서 들렸는데 맛있게 먹고 갑니다 . 스콘은 블로그 뒤늦게 찾아보고 발견해서 하나 남은 플레인 스콘 겟 💖
521,봉쌈,5,늦게와서 초코스콘이 다 떨어져서 굉장히 아쉽ㅠ 생각보다 매장 안 넓어서 자리도 넉넉하고 스콘맛집인정입니다ㅠ 플레인스콘도 맛잇어요 세트해서 잼이랑 크림 꼭드세요!
522,soy,4,사진 찍는 분들이 많아요 커피 무난하고 공간이 넓어서 좋아요
523,나무나,3,인테리어 좋음. 시그니처를 물어봤는데 대표메뉴가 없는 것 같음.. 그냥 라떼시킴. 케익 괜찮음.
524,달에서의 하루,4,분위기 좋구 자몽케익 맛나네요
525,hee****,2,맛 분위기 괜찮지만 직원들은 친절하지 않아요 비싸고요
526,에르메스,5,스콘 맛있고 분위기가 좋아요 성수동에 가격은 과하고 분위기도 애매한곳 많은데 여긴 적당하고 편해요
527,헬리킴,5,"밤11시까지 열고, 커피 산미 없고 양 많고요. 케익이 졀라게 맛있음! 크게 시끄럽지 않은 큰 공간입니다."
528,효진,5,가게가 크고 분위기 좋아요 무엇보다 커피가 맛있어요💕💕
529,렌ren,4,카페 분위기 좋아요. 스콘은 좀 바삭함. 티라미슈 케이크 맛남요. 아메리카노는 좀 연해요
530,HH,5,공간도 넓직하고 레몬차 맛있어요
531,미니언,5,카페 정말 예쁘고 맛있어요 분위기 정말 좋아요
532,DK,5,케이크짱.. 매장도 예쁘고 맛도 있고 좋았어요ㅎㅎ
533,토부,5,맛있고 분위기도좋아요
534,뾰족한 세모연필,3,공간은 넓고 좋았어요! 커피는 기대보다는 좀 덜했어요~
535,뾰족한 세모연필,4,분위기도 좋고 케이크 많이 달지 않으면서 좋아요^^ 가격이 조금 센거 빼고는 아쉬운점 없습니다
536,sunshine,4,성수동에서 쉬면서 티타임할수있는 멋진 공간
537,히크,4,크레이프케익맛있다
538,qwerty,5,넓직하고 테이블 간격도 좁지 않아서 편하게 얘기하며 있기 좋았어요. 초코 바나나 케이크는 너무 달지 않고 딱 좋았습니당 =) 스콘을 많이들 드시던데 다음엔 스콘 먹으러 가 볼거에요.
539,뀨뀨,4,카페사 예쁘고 넓고 좋아요 ! 케이크도 맛있는데 커피는 보통이었어요~
540,수호의,5,예쁜 카페
541,율lia,4,"케이크 가격은 거의 다 7500원이고 스콘은 3천원대, 음료는 4~7천원대였어요! 케이크 맛있고 음료도 괜찮았어요. 다만 좌석이 불편합니다"
542,coo****,4,사람들이 너무너무 많은거 같아요ㅎㅎ 그거빼곤 괜찮습니당
543,홍홍,5,라떼 아이스티 밀크티 모두 맛있는 곳! 케익도 맛있는 것이 많다
544,몌,5,여기 카페 분위기도 커피랑 스콘 맛도 가격도 좋아요 강추♡
545,mail,4,에스프레소가 맛있는 성수동 힙한 카페
546,mail,4,성수동의 분위기가 느껴지는 카페
547,코코베니,5,성수동 골목을 걷다가 야외 평상테이블이 맘에 들어서 들어갔던 곳이에요. 음료도 케이크도 맛있고 분위기도 좋았어요.
548,hye6568,4,분위기가 일단 이뻐서 들어가게 됫어요. 분위기는 좋은데 음료는 그냥그냥 그랬어요. 생각보다는 음료맛은 ㅋㅋ
549,CREAM,3,분위기좋음 가격은 비싼편
550,sinae,4,조용하고 넓어요.
